Date,C_id,Customer_name,Customer_address,I_code,Product_name,CTN_price,CTN,PCS,Total_discount,Net_value,PCS_in_CTN,Price_per_PCS,Discount_per_piece,Month,Year,Has_discount,Purchase_price,Profit_per_order,Day,month_order,Week,week_order,Season,Season_encoded
2021-12-20,2028,INSAF S/S 0302.8887997,Phase 3 Chowk,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,8,80,12000,104000,10,1450,150,12,2021,1,12282,5744,20,263,4,118,Winter,1
2021-12-20,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925,75,12,2021,1,16362,427,20,229,4,112,Winter,1
2021-12-20,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450,100,12,2021,1,12282,243,20,263,4,118,Winter,1
2021-12-20,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925,75,12,2021,1,16362,427,20,229,4,112,Winter,1
2021-12-20,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450,100,12,2021,1,12282,243,20,263,4,118,Winter,1
2021-12-20,2056,PESHAWRI G/S,Warsak Road,1758,DEEN'S CHEDDAR 200GM,20150,0,2,0,620,72,279,0,12,2021,0,17127,144,20,278,4,32,Winter,1
2021-12-20,2056,PESHAWRI G/S,Warsak Road,1760,DEEN'S MOZARELLA 200GM,22425,0,2,0,690,72,311,0,12,2021,0,19061,160,20,331,4,34,Winter,1
2021-12-20,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180,80,295,0,12,2021,0,20060,177,20,420,4,62,Winter,1
2021-12-20,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,1,0,900,16,900,0,12,2021,0,12240,135,20,51,4,22,Winter,1
2021-12-20,2019,MANSOOR G/S,Defence Market,1762,DEEN'S PIZZA CHEESE 200GM,24050,0,2,0,740,72,334,0,12,2021,0,20442,172,20,195,4,4,Winter,1
2021-12-20,2019,MANSOOR G/S,Defence Market,1758,DEEN'S CHEDDAR 200GM,20150,0,3,0,930,72,279,0,12,2021,0,17127,216,20,278,4,32,Winter,1
2021-12-20,9373,BANGASH G/S,DEFENCE,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180,80,295,0,12,2021,0,20060,177,20,420,4,62,Winter,1
2021-12-20,8939,HILAL FOOD,SADAR,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,3,0,2700,16,900,0,12,2021,0,12240,405,20,51,4,22,Winter,1
2021-12-20,2186,HAMDAN BAKERS,SADADR FAWARA CHOWK,1758,DEEN'S CHEDDAR 200GM,20150,0,6,0,1860,72,279,0,12,2021,0,17127,432,20,278,4,32,Winter,1
2021-12-20,2050,MADINA G/S,Tehkal,1763,DEEN'S SLICE CHEESE 200GM,23600,0,4,0,1180,80,295,0,12,2021,0,20060,177,20,420,4,62,Winter,1
2021-12-20,2323,AZIZ TD,SITARA MARKET,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,6,180,5220,16,900,30,12,2021,1,12240,630,20,51,4,22,Winter,1
2021-12-21,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,19250,0,2,150,3700,10,1925,75,12,2021,1,16362,427,21,229,4,112,Winter,1
2021-12-21,3399,MARINA FAST FOOD,skha koat,1772,DEEN'S SLICE CHEESE 1 KG,14400,0,2,0,1800,16,900,0,12,2021,0,12240,270,21,51,4,22,Winter,1
2021-12-21,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,14500,0,2,200,2700,10,1450,100,12,2021,1,12282,243,21,263,4,118,Winter,1
2021-12-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,64,1232,80,324,16,12,2021,1,20060,229,22,420,4,62,Winter,1
2021-12-22,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,12,2021,1,12282,271,22,263,4,118,Winter,1
2021-12-22,2046,TAJAMUL G/S,University Town,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944,80,324,0,12,2021,0,20060,439,22,420,4,62,Winter,1
2021-12-22,9455,ASKARI CAFE,ASKARI 6,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,38,1258,80,324,9,12,2021,1,20060,255,22,420,4,62,Winter,1
2021-12-22,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,3,0,2970,16,990,0,12,2021,0,12240,675,22,51,4,22,Winter,1
2021-12-22,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,12,2021,0,20060,146,22,420,4,62,Winter,1
2021-12-22,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137,72,342,0,12,2021,0,19061,342,22,331,4,34,Winter,1
2021-12-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1760,DEEN'S MOZARELLA 200GM,24635,0,3,56,1081,72,342,18,12,2021,1,19061,286,22,331,4,34,Winter,1
2021-12-22,9455,ASKARI CAFE,ASKARI 6,1758,DEEN'S CHEDDAR 200GM,22165,0,3,30,993,72,307,10,12,2021,1,17127,279,22,278,4,32,Winter,1
2021-12-22,9921,RORYAN,FOOD STREET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,12,2021,0,20060,146,22,420,4,62,Winter,1
2021-12-22,9921,RORYAN,FOOD STREET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,22,278,4,32,Winter,1
2021-12-22,9306,DIL PASAND,BANGHASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,12,2021,0,20060,219,22,420,4,62,Winter,1
2021-12-22,2206,INSAF SUPER STORE,NAWAB MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324,80,324,0,12,2021,0,20060,73,22,420,4,62,Winter,1
2021-12-22,2206,INSAF SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379,72,342,0,12,2021,0,19061,114,22,331,4,34,Winter,1
2021-12-22,2206,INSAF SUPER STORE,NAWAB MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,22,278,4,32,Winter,1
2021-12-22,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,12,2021,0,20060,219,22,420,4,62,Winter,1
2021-12-22,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,22165,0,3,51,972,72,307,17,12,2021,1,17127,258,22,278,4,32,Winter,1
2021-12-23,9420,QUETA CHAYE SHAYE,SHER KHAN MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030,10,2118,88,12,2021,1,16362,393,23,229,4,112,Winter,1
2021-12-23,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,536,3700,10,2118,268,12,2021,1,16362,427,23,229,4,112,Winter,1
2021-12-23,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,480,2700,10,1590,240,12,2021,1,12282,243,23,263,4,118,Winter,1
2021-12-23,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,536,3700,10,2118,268,12,2021,1,16362,427,23,229,4,112,Winter,1
2021-12-23,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,480,2700,10,1590,240,12,2021,1,12282,243,23,263,4,118,Winter,1
2021-12-23,2354,HASSAN  GENERAL STORE,SUPER MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,12,2021,0,20060,146,23,420,4,62,Winter,1
2021-12-23,9267,DAWAR GENERAL STORE,M ZAI  MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324,80,324,0,12,2021,0,20060,73,23,420,4,62,Winter,1
2021-12-23,9267,DAWAR GENERAL STORE,M ZAI  MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407,72,367,0,12,2021,0,20442,123,23,195,4,4,Winter,1
2021-12-23,9267,DAWAR GENERAL STORE,M ZAI  MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,23,278,4,32,Winter,1
2021-12-23,9906,SELF MART,BASHARAT MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296,80,324,0,12,2021,0,20060,293,23,420,4,62,Winter,1
2021-12-23,9906,SELF MART,BASHARAT MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,23,278,4,32,Winter,1
2021-12-23,8948,SHAMA G/S,HAYATABAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,12,2021,0,20060,219,23,420,4,62,Winter,1
2021-12-23,8948,SHAMA G/S,HAYATABAD,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137,72,342,0,12,2021,0,19061,342,23,331,4,34,Winter,1
2021-12-23,9267,DAWAR GENERAL STORE,M ZAI  MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379,72,342,0,12,2021,0,19061,114,23,331,4,34,Winter,1
2021-12-24,2063,QURESHI G/S,Saddar Cantt Peshawar,1758,DEEN'S CHEDDAR 200GM,22165,0,6,102,1944,72,307,17,12,2021,1,17127,516,24,278,4,32,Winter,1
2021-12-24,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118,88,12,2021,1,16362,787,24,229,4,112,Winter,1
2021-12-24,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,12,2021,1,12282,543,24,263,4,118,Winter,1
2021-12-24,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030,10,2118,88,12,2021,1,16362,393,24,229,4,112,Winter,1
2021-12-24,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,12,2021,1,12282,271,24,263,4,118,Winter,1
2021-12-24,2063,QURESHI G/S,Saddar Cantt Peshawar,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,97,1847,80,324,16,12,2021,1,20060,342,24,420,4,62,Winter,1
2021-12-24,2063,QURESHI G/S,Saddar Cantt Peshawar,1760,DEEN'S MOZARELLA 200GM,24635,0,6,113,2161,72,342,18,12,2021,1,19061,572,24,331,4,34,Winter,1
2021-12-24,2201,SEVEN STAR,KHATTAK MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,12,2021,0,19061,228,24,331,4,34,Winter,1
2021-12-24,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,12,2021,0,17127,206,24,278,4,32,Winter,1
2021-12-24,2218,FAMILY MART,KHYBER SUPER MARKET GULBERG,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,12,2021,0,20060,146,24,420,4,62,Winter,1
2021-12-24,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,12,2021,0,20060,146,24,420,4,62,Winter,1
2021-12-24,2277,KHURSHEED GENERAL STORE,GUL BERG NO 2,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,12,2021,0,19061,228,24,331,4,34,Winter,1
2021-12-24,3464,DAY & NIGHT,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,32,616,80,324,16,12,2021,1,20060,114,24,420,4,62,Winter,1
2021-12-24,3464,DAY & NIGHT,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,20,387,72,367,20,12,2021,1,20442,103,24,195,4,4,Winter,1
2021-12-24,3464,DAY & NIGHT,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,2,37,721,72,342,18,12,2021,1,19061,191,24,331,4,34,Winter,1
2021-12-24,3464,DAY & NIGHT,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,22165,0,2,34,648,72,307,17,12,2021,1,17127,172,24,278,4,32,Winter,1
2021-12-24,2201,SEVEN STAR,KHATTAK MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,24,278,4,32,Winter,1
2021-12-25,6511,USMAN GENERAL STORE,FAQERA ABAD,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,2,60,1920,16,990,30,12,2021,1,12240,390,25,51,4,22,Winter,1
2021-12-25,2343,BANGASH FOODS,TARU JABA,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,12,2021,1,12282,543,25,263,4,118,Winter,1
2021-12-25,9030,CAFE 24,RASHAQAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,5,440,10150,10,2118,88,12,2021,1,16362,1969,25,229,4,112,Winter,1
2021-12-25,9030,CAFE 24,RASHAQAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,1,10,900,15000,10,1590,90,12,2021,1,12282,2718,25,263,4,118,Winter,1
2021-12-25,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,4,1072,7400,10,2118,268,12,2021,1,16362,855,25,229,4,112,Winter,1
2021-12-25,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,4,960,5400,10,1590,240,12,2021,1,12282,487,25,263,4,118,Winter,1
2021-12-25,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,264,6090,10,2118,88,12,2021,1,16362,1181,25,229,4,112,Winter,1
2021-12-25,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,12,2021,1,12282,815,25,263,4,118,Winter,1
2021-12-25,2343,BANGASH FOODS,TARU JABA,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,1,88,2030,10,2118,88,12,2021,1,16362,393,25,229,4,112,Winter,1
2021-12-25,6511,USMAN GENERAL STORE,FAQERA ABAD,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118,88,12,2021,1,16362,787,25,229,4,112,Winter,1
2021-12-25,6511,USMAN GENERAL STORE,FAQERA ABAD,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,12,2021,1,12282,543,25,263,4,118,Winter,1
2021-12-25,2077,USAMA STORE,Gul Bahar,1760,DEEN'S MOZARELLA 200GM,24635,0,6,113,2161,72,342,18,12,2021,1,19061,572,25,331,4,34,Winter,1
2021-12-25,2274,KHAWAJA GENERAL STORE,ASIA GATE,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,48,924,80,324,16,12,2021,1,20060,171,25,420,4,62,Winter,1
2021-12-25,2274,KHAWAJA GENERAL STORE,ASIA GATE,1760,DEEN'S MOZARELLA 200GM,24635,0,3,56,1081,72,342,18,12,2021,1,19061,286,25,331,4,34,Winter,1
2021-12-25,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,264,6090,10,2118,88,12,2021,1,16362,1181,25,229,4,112,Winter,1
2021-12-25,9903,CHIL & GRILL 0312.9553655,MOHMAD ZAI,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,12,2021,1,12282,815,25,263,4,118,Winter,1
2021-12-25,8939,HILAL FOOD,SADAR,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,3,0,2970,16,990,0,12,2021,0,12240,675,25,51,4,22,Winter,1
2021-12-27,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,536,3700,10,2118,268,12,2021,1,16362,427,27,229,5,19,Winter,1
2021-12-27,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,480,2700,10,1590,240,12,2021,1,12282,243,27,263,5,21,Winter,1
2021-12-27,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296,80,324,0,12,2021,0,20060,293,27,420,5,99,Winter,1
2021-12-27,2050,MADINA G/S,Tehkal,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296,80,324,0,12,2021,0,20060,293,27,420,5,99,Winter,1
2021-12-27,9338,UNITED G/S 0349.5162920,IBRAHIMI MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,1,90,1500,10,1590,90,12,2021,1,12282,271,27,263,5,21,Winter,1
2021-12-27,9300,MOTI MEHAL BAKERS,MINHASH TAWAR WARSAK ROAD,1772,DEEN'S SLICE CHEESE 1 KG,15840,0,1,30,960,16,990,30,12,2021,1,12240,195,27,51,5,2,Winter,1
2021-12-27,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,12,194,3694,80,324,16,12,2021,1,20060,685,27,420,5,99,Winter,1
2021-12-27,2213,AL HAMRA SUPER STORE,DILZAQ ROAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,6,122,2320,72,367,20,12,2021,1,20442,616,27,195,5,61,Winter,1
2021-12-27,9373,BANGASH G/S,DEFENCE,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,12,2021,0,17127,206,27,278,5,75,Winter,1
2021-12-28,9921,RORYAN,FOOD STREET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407,72,367,0,12,2021,0,20442,123,28,195,5,61,Winter,1
2021-12-28,9921,RORYAN,FOOD STREET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,4,0,1296,80,324,0,12,2021,0,20060,293,28,420,5,99,Winter,1
2021-12-28,9415,ASAD G/S,BANGASH MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,28,278,5,75,Winter,1
2021-12-28,9415,ASAD G/S,BANGASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,1,0,324,80,324,0,12,2021,0,20060,73,28,420,5,99,Winter,1
2021-12-28,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,12,2021,0,17127,206,28,278,5,75,Winter,1
2021-12-28,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,12,2021,0,20442,246,28,195,5,61,Winter,1
2021-12-28,2014,LALAZAR G/S,Bangash Market,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023,72,307,0,12,2021,0,17127,309,28,278,5,75,Winter,1
2021-12-28,9306,DIL PASAND,BANGHASH MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,3,0,1137,72,342,0,12,2021,0,19061,342,28,331,5,70,Winter,1
2021-12-28,9306,DIL PASAND,BANGHASH MARKET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,12,2021,0,20060,219,28,420,5,99,Winter,1
2021-12-28,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118,88,12,2021,1,16362,787,28,229,5,19,Winter,1
2021-12-28,9921,RORYAN,FOOD STREET,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,28,278,5,75,Winter,1
2021-12-28,3438,AFRIDI GENERAL STORE,BANGESH MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,1,0,379,72,342,0,12,2021,0,19061,114,28,331,5,70,Winter,1
2021-12-28,9952,WALL GREEN,FOOD STREET,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,12,2021,0,20060,219,28,420,5,99,Winter,1
2021-12-28,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,180,3000,10,1590,90,12,2021,1,12282,543,28,263,5,21,Winter,1
2021-12-28,9952,WALL GREEN,FOOD STREET,1760,DEEN'S MOZARELLA 200GM,24635,0,6,0,2274,72,342,0,12,2021,0,19061,685,28,331,5,70,Winter,1
2021-12-28,2118,TOP TOWN,TORANGZAI MARKET HAYATBAD,1758,DEEN'S CHEDDAR 200GM,22165,0,3,51,972,72,307,17,12,2021,1,17127,258,28,278,5,75,Winter,1
2021-12-28,9952,WALL GREEN,FOOD STREET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,4,0,1628,72,367,0,12,2021,0,20442,492,28,195,5,61,Winter,1
2021-12-28,9451,ZAFAR G/S,HAYATABAD TURANGZAI MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,12,2021,0,17127,206,28,278,5,75,Winter,1
2021-12-28,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,1,0,407,72,367,0,12,2021,0,20442,123,28,195,5,61,Winter,1
2021-12-28,2148,FRIENDS SUPER STORE,NAWAB MARKET,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,12,2021,0,19061,228,28,331,5,70,Winter,1
2021-12-28,2128,BROTHERS G/STORE,IBRAHIMI MARKET,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023,72,307,0,12,2021,0,17127,309,28,278,5,75,Winter,1
2021-12-28,2023,ARYANA S/S,Nawab Market,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,12,2021,0,17127,206,28,278,5,75,Winter,1
2021-12-28,2023,ARYANA S/S,Nawab Market,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,12,2021,0,19061,228,28,331,5,70,Winter,1
2021-12-28,2023,ARYANA S/S,Nawab Market,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,4,0,1628,72,367,0,12,2021,0,20442,492,28,195,5,61,Winter,1
2021-12-28,2023,ARYANA S/S,Nawab Market,1763,DEEN'S SLICE CHEESE 200GM,25920,0,6,0,1944,80,324,0,12,2021,0,20060,439,28,420,5,99,Winter,1
2021-12-28,9952,WALL GREEN,FOOD STREET,1758,DEEN'S CHEDDAR 200GM,22165,0,3,0,1023,72,307,0,12,2021,0,17127,309,28,278,5,75,Winter,1
2021-12-28,2148,FRIENDS SUPER STORE,NAWAB MARKET,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,12,2021,0,20442,246,28,195,5,61,Winter,1
2021-12-29,2380,NOOR BAKER'S,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,22165,0,4,0,1364,72,307,0,12,2021,0,17127,412,29,278,5,75,Winter,1
2021-12-29,2159,SNACK FOOD CAFE,ZANGAL MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,3,264,6090,10,2118,88,12,2021,1,16362,1181,29,229,5,19,Winter,1
2021-12-29,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,480,2700,10,1590,240,12,2021,1,12282,243,29,263,5,21,Winter,1
2021-12-29,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,536,3700,10,2118,268,12,2021,1,16362,427,29,229,5,19,Winter,1
2021-12-29,2380,NOOR BAKER'S,OLD BARA ROAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,2,0,814,72,367,0,12,2021,0,20442,246,29,195,5,61,Winter,1
2021-12-29,2380,NOOR BAKER'S,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,4,0,1516,72,342,0,12,2021,0,19061,457,29,331,5,70,Winter,1
2021-12-29,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,3,0,972,80,324,0,12,2021,0,20060,219,29,420,5,99,Winter,1
2021-12-29,2159,SNACK FOOD CAFE,ZANGAL MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,3,270,4500,10,1590,90,12,2021,1,12282,815,29,263,5,21,Winter,1
2021-12-29,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1758,DEEN'S CHEDDAR 200GM,22165,0,1,0,341,72,307,0,12,2021,0,17127,103,29,278,5,75,Winter,1
2021-12-29,9965,RAINBOW STORE,TOWN,1763,DEEN'S SLICE CHEESE 200GM,25920,0,2,0,648,80,324,0,12,2021,0,20060,146,29,420,5,99,Winter,1
2021-12-29,9965,RAINBOW STORE,TOWN,1758,DEEN'S CHEDDAR 200GM,22165,0,2,0,682,72,307,0,12,2021,0,17127,206,29,278,5,75,Winter,1
2021-12-29,2171,ASKARI 6,NASIR BAGH ROAD,1763,DEEN'S SLICE CHEESE 200GM,25920,0,5,48,1572,80,324,9,12,2021,1,20060,318,29,420,5,99,Winter,1
2021-12-29,2171,ASKARI 6,NASIR BAGH ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,3,34,1103,72,342,11,12,2021,1,19061,308,29,331,5,70,Winter,1
2021-12-29,9448,GALAXY MART,NASIR BAGH ROAD,1762,DEEN'S PIZZA CHEESE 200GM,26455,0,6,0,2442,72,367,0,12,2021,0,20442,738,29,195,5,61,Winter,1
2021-12-29,5421,TOWN LIGHT BAKER,OLD BARA ROAD,1760,DEEN'S MOZARELLA 200GM,24635,0,2,0,758,72,342,0,12,2021,0,19061,228,29,331,5,70,Winter,1
2021-12-30,8992,PIZZA FLAME,IBRAHIM MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,536,3700,10,2118,268,12,2021,1,16362,427,30,229,5,19,Winter,1
2021-12-30,8992,PIZZA FLAME,IBRAHIM MARKET,1770,DEEN'S CHADDER CHEESE BLOCK 2K,15900,0,2,480,2700,10,1590,240,12,2021,1,12282,243,30,263,5,21,Winter,1
2021-12-30,9392,FARHAN TR,NOTHIA KADEEM,1763,DEEN'S SLICE CHEESE 200GM,25920,0,18,408,5424,80,324,22,12,2021,1,20060,910,30,420,5,99,Winter,1
2021-12-30,2232,MASOOD  G/S,SITARA MARKET,1771,DEEN'S MOZRELLA CHEESE BLOCK,21180,0,2,176,4060,10,2118,88,12,2021,1,16362,787,30,229,5,19,Winter,1
